289,BooneCountyIL,42.34849759999999,-88.8263006
4867,BourbonnaisFreecycle,41.1760108,-87.87952299999999
4852,BradleyIL,41.14197679999999,-87.8611535
313,Braidwood_Wilmington_IL,41.26503179999999,-88.21228230000001
346,BrookfieldIL,41.8239203,-87.8517253
370,BuffaloGroveIL,42.1662831,-87.9631308
193,BureauCountyIL,41.35991560000001,-89.4742177
409,Cahokia_IL,38.5708849,-90.1901113
422,CalumetCityIL,41.6155909,-87.5294871
10429,CarbondaleIL,37.72727270000001,-89.2167501
465,Carol_Stream_Freecycle,41.9125286,-88.13479269999999
466,CarpentersvilleIL,42.1211364,-88.2578582
480,Cary_IL,42.2132499,-88.24768499999999
4750,Caseyville_IL,38.6367162,-90.0256606
484,CassCountyIL,39.9398601,-90.26200419999999
1035,ChampaignUrbanaIL,40.11058749999999,-88.2072697
5954,ChannahonIL,41.4294753,-88.2286735
10169,Charleston,39.4961458,-88.1761521
553,chicagofreecycle,41.8781136,-87.6297982
5118,ChicagoHeightsIL,41.50614600000001,-87.6355995
554,ChicagoRidgeIL,41.7014217,-87.77921959999999
10030,ChillcotheDunlapIL,40.86170370000001,-89.6787104
573,ChristianCountyIL,39.5672183,-89.3226954
577,CiceroILFreecycle,41.8455877,-87.7539448
622,ClintonCntyIL,38.5684442,-89.62516459999999
646,collinsville_freecycle,38.6703266,-89.9845476
1258,CrawfordCountyIL,39.0499568,-87.77633329999999
10499,CreteIL,41.4444791,-87.6314312
4521,CrystalLakeIL,42.2411344,-88.31619649999999
4768,CumberlandCountyIL,39.2653533,-88.2071598
726,Danville_IL,40.124481,-87.6300207
732,darien_freecycle,41.7483483,-87.9737943
1847,DecaturILFreecycle,39.84031469999999,-88.9548001
11239,DeerfieldIL,42.1711365,-87.8445119
758,DeKalbILFreecycle,41.9294736,-88.75036469999999
4944,desplainesilfreecycle,42.03336229999999,-87.88339909999999
777,DeWittCountyIL,40.1536479,-88.9645253
792,doltonfreecycle,41.6389236,-87.60726799999999
799,DouglasCountyIL,39.7617631,-88.2071598
5766,DownersGroveWoodridgeIL,41.8089191,-88.01117459999999
5563,DundeeIL,42.0980812,-88.28285810000001
5830,EastPeoriaIL,40.666149,-89.5800978
845,EastStLouisIL,38.624514,-90.1506465
854,EdgarCountyIL,39.71312229999999,-87.77633329999999
862,EdwardsCountyIL,38.4267827,-88.050979
863,EffinghamCountyIL,39.06217729999999,-88.55653099999999
868,ElginIL,42.0354084,-88.2825668
871,ElkGroveVillageIL,42.0039178,-87.9703461
5748,ElmhurstIL,41.8994744,-87.9403418
889,epfreecycle,41.9211423,-87.8092266
907,EvergreenParkIL,41.7205889,-87.7017175
936,Fayette_County_IL,39.0669568,-89.0179332
11377,ForrestonIL,42.1261367,-89.57928009999999
999,FranklinCoIL,38.0157197,-88.90306
